intent_market_node_id,intent,primary_audience_type,primary_audience_value,niche_type,niche_value,recipient,profession,pet,interest,theme,lifestyle,product,customization,holiday,occasion,best_rank,p25_rank,median_rank,top100_count,top500_count,top1000_count,keyword_count,distinct_keyword_count,active_months,strength_score,trend,legacy_market_node_count,example_keywords
IMN000376,birthday,interest,coffee,,,,,,coffee,,,,,,birthday,446144,671022.0,830189.0,0.0,0.0,0.0,9,3,4,6.53,declining,0,a tini bit older birthday espresso | coffee birthday decorations | espresso martini birthday decorations
IMN000377,unknown,pet,cat,interest,gardening,,,cat,gardening,,,,,,,434355,753670.25,893171.5,0.0,0.0,0.0,16,8,4,6.44,growing,0,cat garden statue | solar cat garden statue | cat solar lights outdoor garden | cat zen garden | cat garden flag | fall cat garden flag | black cat garden flag | cat statues for garden
IMN000378,matching,profession,nurse,,,,nurse,,,,,,,,,487386,576389.25,665392.5,0.0,0.0,0.0,2,2,1,6.43,stable,0,doctor and nurse costumes for couples | nurse and patient couples costume
IMN000379,apparel,recipient,girl,interest,hunting,girl,,,hunting,,,shirt,,,,457432,685654.75,1030018.5,0.0,0.0,0.0,24,11,4,6.39,stable,0,kpop demon hunter shirt girls | kpop demon hunter clothes for girls | kpop demon hunter hoodie girls | girls hunting clothes | kpop demon hunter sweatshirt girls | kpop demon hunter girls clothes | k pop demon hunter clothes for girls | demon hunter shirt for girls | demon hunter clothes girls | demon hunter hoodie girls
IMN000380,unknown,recipient,girl,interest,fishing,girl,,,fishing,,,,,,,482256,604998.0,642530.0,0.0,0.0,0.0,5,2,4,6.39,growing,0,girls fishing pole | girl fishing pole
IMN000381,gift,recipient,girl,lifestyle,book lover,girl,,,,,book lover,,,,,512204,536228.5,560253.0,0.0,0.0,0.0,2,1,2,6.34,growing,0,gift for book lovers girls
IMN000382,apparel,profession,nurse,theme,funny,,nurse,,,funny,,shirt,,,,500756,580550.75,653686.0,0.0,0.0,0.0,4,1,4,6.3,growing,0,funny nurse shirt
IMN000383,matching,interest,yoga,,,,,,yoga,,,,,,,411473,938394.0,1048334.0,0.0,0.0,0.0,9,3,4,6.28,declining,0,alo yoga matching set | crz yoga matching set | matching yoga sets for women
IMN000384,apparel,recipient,husband,theme,funny,husband,,,,funny,,shirt,,,,443925,797868.0,958034.5,0.0,0.0,0.0,4,1,4,6.25,growing,0,funny husband shirt
IMN000385,anniversary,recipient,daughter,,,daughter,,,,,,,,,anniversary,506961,589154.25,623435.5,0.0,0.0,0.0,4,2,2,6.22,declining,0,anniversary card for daughter and son in law | anniversary card for son and daughter in law
IMN000386,birthday,recipient,husband,theme,funny,husband,,,,funny,,,,,birthday,482965,669420.25,829867.0,0.0,0.0,0.0,16,5,4,6.2,declining,0,funny birthday card for husband | husband birthday card funny | funny husband birthday card | birthday card for husband funny | funny birthday cards for husband
IMN000387,christmas,profession,police officer,,,,police officer,,,,,ornament,,christmas,christmas,511334,596699.75,641640.5,0.0,0.0,0.0,8,5,2,6.16,declining,0,police christmas ornament | police ornament for christmas tree | christmas village police station | police christmas decorations | police officer christmas ornament
IMN000388,gift,recipient,husband,interest,gaming,husband,,,gaming,,,,,,,495446,673752.0,1131651.0,0.0,0.0,0.0,5,2,2,6.08,growing,0,gift for gamer husband | gamer husband gift
IMN000389,gift,recipient,dad,theme,faith,dad,,,,faith,,,,,,495446,708230.0,1075274.0,0.0,0.0,0.0,4,3,2,5.99,growing,0,christian gift for dad | christian dad gift | religious gift for dad
IMN000390,unknown,interest,hunting,theme,american,,,,hunting,american,,,,,,501454,698888.75,880640.0,0.0,0.0,0.0,10,4,4,5.97,growing,0,outdoor pastimes of an american hunter | american hunter feeder parts | american hunter | american hunter deer feeder
IMN000391,christmas,interest,camping,,,,,,camping,,,ornament,,christmas,christmas,508569,684036.75,822880.0,0.0,0.0,0.0,10,4,2,5.95,growing,0,camping ornament for christmas tree | camping christmas ornament | camper christmas ornament | camper ornament for christmas tree
IMN000392,wedding,recipient,wife,,,wife,,,,,,,,,anniversary,509828,680558.0,701653.0,0.0,0.0,0.0,5,2,3,5.94,declining,0,wedding anniversary card for wife | mr and mrs sign for wedding table
IMN000393,apparel,pet,dog,theme,funny,,,dog,,funny,,shirt,,,,464335,874891.25,1013949.0,0.0,0.0,0.0,8,3,4,5.9,growing,0,funny dog shirt | funny dog clothes | funny dog shirt for women
IMN000394,unknown,recipient,dog mom,interest,coffee,dog mom,,,coffee,,,mug,,,,519390,672455.25,825520.5,0.0,0.0,0.0,2,1,2,5.89,growing,0,dog mom coffee mug
IMN000395,unknown,pet,cat,interest,hunting,,,cat,hunting,,,,,,,533505,637890.5,873801.0,0.0,0.0,0.0,18,8,4,5.87,stable,0,cat hunting toys for indoor cats | cat balls ghost hunting | hunter cat skimmer detector card | cat toys for hunting | cat hunting toy | cat from kpop demon hunter costume | cat hunting spiral tunnel toy | self play cat hunting spiral tunnel toy
IMN000396,apparel,interest,soccer,theme,funny,,,,soccer,funny,,shirt,,,,547740,598314.5,648889.0,0.0,0.0,0.0,2,2,1,5.87,stable,0,funny football shirt for women | funny football shirt
IMN000397,gift,recipient,mom,interest,soccer,mom,,,soccer,,,,,,,441233,1010570.0,1139145.0,0.0,0.0,0.0,5,4,3,5.86,growing,0,soccer mom gift | team mom gift football | football mom gift | soccer mom gift for women
IMN000398,decor,interest,pickleball,,,,,,pickleball,,,,,,,513700,699449.0,885198.0,0.0,0.0,0.0,3,2,2,5.86,declining,0,pickleball party decorations | pickleball decorations
IMN000399,birthday,recipient,dad,theme,funny,dad,,,,funny,,,,,birthday,499655,752151.0,817391.0,0.0,0.0,0.0,13,4,4,5.85,declining,1,funny dad birthday card | funny birthday card for dad | dad birthday card funny | funny birthday cards for dad
IMN000400,apparel,recipient,girl,theme,patriotic,girl,,,,patriotic,,shirt,,,,534658,648142.0,816471.5,0.0,0.0,0.0,6,4,2,5.83,declining,0,patriotic shirt for girls | girls patriotic shirt | girls usa shirt | girls american flag shirt
IMN000401,decor,recipient,girl,theme,vintage,girl,,,,vintage,,,,,,495011,786090.25,1135032.0,0.0,0.0,0.0,14,4,4,5.81,declining,0,vintage nursery decor girl | vintage girl nursery decor | vintage baby girl nursery decor | vintage girls room decor
IMN000402,decor,recipient,dad,,,dad,,,,,,,,,,521547,703810.5,768196.5,0.0,0.0,0.0,4,1,4,5.79,declining,2,our father prayer wall decor
IMN000403,gift,recipient,mom,interest,gardening,mom,,,gardening,,,,,,,560957,611894.0,662831.0,0.0,0.0,0.0,3,3,1,5.73,emerging,0,gardening gift for mom | mom gardening gift | garden gift for mom
IMN000404,gift,recipient,son,theme,funny,son,,,,funny,,,,,,500098,827930.5,1155763.0,0.0,0.0,0.0,3,2,2,5.68,growing,0,funny son in law gift | funny gift for son
IMN000405,personalized,recipient,mom,,,mom,,,,,,blanket,photo,,,512922,797526.0,885119.0,0.0,0.0,0.0,17,12,2,5.64,growing,3,custom blanket for mom | personalized necklace for mom | custom mama sweatshirt | custom mom sweatshirt | personalized mama sweatshirt | custom necklace for mom | personalized mom photo book | personalized mom sweatshirt | personalized blanket for mom | custom mom necklace
IMN000406,apparel,profession,truck driver,theme,patriotic,,truck driver,,,patriotic,,,,,,503393,841091.0,982887.0,0.0,0.0,0.0,5,2,4,5.63,declining,0,american flag trucker hat | usa trucker hat
IMN000407,unknown,pet,dog,theme,patriotic,,,dog,,patriotic,,,,,,527715,754093.5,985585.0,0.0,0.0,0.0,31,15,4,5.62,growing,0,dog toys made in usa only | dog treats made in usa only | dog treats made in usa | dog toys made in usa | american flag dog collar | dog jerky treats made in usa only | collagen for dogs made in usa | liver treats for dogs made in usa | chicken jerky dog treats made in usa | made in usa dog treats
IMN000408,anniversary,recipient,husband,theme,funny,husband,,,,funny,,,,,anniversary,533670,731252.25,867030.5,0.0,0.0,0.0,4,2,2,5.62,declining,0,funny anniversary cards for husband | anniversary card for husband funny
IMN000409,apparel,interest,reading,lifestyle,book lover,,,,reading,,book lover,sweatshirt,,,,523215,771828.0,913364.0,0.0,0.0,0.0,9,3,4,5.61,growing,0,book lover sweatshirt | bookworm sweatshirt | book lover shirt
IMN000410,decor,pet,cat,interest,gardening,,,cat,gardening,,,,,,,550897,691479.5,832062.0,0.0,0.0,0.0,2,1,2,5.59,growing,0,cat garden decor
IMN000411,unknown,profession,chef,interest,coffee,,chef,,coffee,,,,,,,562381,658732.0,755083.0,0.0,0.0,0.0,2,1,2,5.59,declining,0,plum chef espresso machine
IMN000412,gift,profession,firefighter,theme,funny,,firefighter,,,funny,,,,,,588691,588691.0,588691.0,0.0,0.0,0.0,1,1,1,5.59,emerging,0,funny firefighter gift
IMN000413,gift,recipient,grandma,theme,faith,grandma,,,,faith,,,,,,523215,801254.0,1079293.0,0.0,0.0,0.0,3,3,1,5.55,emerging,0,christian gift for grandma | religious gift for grandma | christian grandma gift
IMN000414,apparel,profession,truck driver,theme,faith,,truck driver,,,faith,,,,,,547740,721845.5,890206.0,0.0,0.0,0.0,7,2,4,5.54,declining,0,christian trucker hat | jesus trucker hat
IMN000415,gift,interest,hunting,theme,funny,,,,hunting,funny,,,,,,508569,886925.0,1265281.0,0.0,0.0,0.0,3,2,2,5.49,growing,0,funny hunting gift | funny hunting gift for men
IMN000416,apparel,recipient,dog mom,,,dog mom,,,,,,sweatshirt,,,,555051,717101.5,879152.0,0.0,0.0,0.0,2,1,2,5.49,growing,0,dog mama sweatshirt
IMN000417,gift,recipient,grandma,interest,gardening,grandma,,,gardening,,,,,,,587786,635204.0,682622.0,0.0,0.0,0.0,3,3,1,5.46,emerging,0,grandma garden gift | gardening gift for grandma | garden gift for grandma
IMN000418,decor,profession,police officer,,,,police officer,,,,,,,,,587627,671494.0,755361.0,0.0,0.0,0.0,3,1,3,5.37,declining,0,police party decorations
IMN000419,apparel,profession,truck driver,interest,soccer,,truck driver,,soccer,,,,,,,588898,665466.25,742034.5,0.0,0.0,0.0,2,2,1,5.37,stable,0,football trucker hat | football trucker hat women
IMN000420,appreciation,interest,soccer,,,,,,soccer,,,,,,,566707,735788.0,933236.0,0.0,0.0,0.0,5,3,3,5.36,declining,0,football thank you cards | soccer thank you cards | soccer coach thank you card
IMN000421,unknown,interest,coffee,theme,watercolor,,,,coffee,watercolor,,mug,,,,524691,900892.5,1195840.5,0.0,0.0,0.0,4,4,1,5.33,emerging,0,3d painted books coffee mug | hand painted book coffee mug | hand painted coffee mug | painted book coffee mug
IMN000422,apparel,recipient,boy,theme,faith,boy,,,,faith,,shirt,,,,556691,793723.0,1007446.0,0.0,0.0,0.0,17,7,4,5.3,growing,0,christian shirt for boys | boys christian hoodie | boys church clothes | baby boy church clothes | boys christian shirt | church clothes for boys | faith over fear hoodie boys
IMN000423,birthday,profession,police officer,,,,police officer,,,,,,,,birthday,587627,704114.0,903973.0,0.0,0.0,0.0,4,1,4,5.28,declining,0,police birthday party decorations
IMN000424,unknown,pet,cat,interest,camping,,,cat,camping,,,,,,,523215,944871.0,1160441.0,0.0,0.0,0.0,4,4,1,5.26,emerging,0,campfire fish cat toy | campfire cat toy | cat campfire treat toy | campfire cat treat dispenser
IMN000425,apparel,profession,teacher,interest,reading,,teacher,,reading,,,shirt,,,,624999,624999.0,624999.0,0.0,0.0,0.0,1,1,1,5.23,stable,0,reading teacher shirt
IMN000426,apparel,recipient,boy,theme,funny,boy,,,,funny,,shirt,,,,581271,755233.5,1178506.0,0.0,0.0,0.0,7,4,2,5.21,growing,0,funny shirt for boys | funny shirt for teen boys | funny boys shirt | funny teen boy shirt
IMN000427,unknown,profession,chef,theme,patriotic,,chef,,,patriotic,,,,,,621850,644567.25,704439.0,0.0,0.0,0.0,6,2,4,5.2,declining,0,iron chef america | america s test kitchen cook books
IMN000428,unknown,pet,cat,interest,soccer,,,cat,soccer,,,,,,,604181,706334.0,956997.0,0.0,0.0,0.0,13,5,4,5.16,growing,0,jelly cat soccer ball | football jelly cat | animal dog toys soccer ball durable tpr interactive cat ball | jelly cat football | soccer jelly cat
IMN000429,unknown,pet,cat,interest,yoga,,,cat,yoga,,,,,,,552544,890842.0,1229140.0,0.0,0.0,0.0,3,2,2,5.13,growing,0,yoga cats calendar 2026 | cat yoga calendar 2026
IMN000430,christmas,recipient,wife,theme,funny,wife,,,,funny,,,,christmas,christmas,611275,701419.0,805179.0,0.0,0.0,0.0,4,4,1,5.13,emerging,0,christmas card for wife funny | funny christmas card for wife | christmas card wife funny | funny christmas cards for wife
IMN000431,unknown,profession,nurse,theme,vintage,,nurse,,,vintage,,,,,,579245,800580.0,1021915.0,0.0,0.0,0.0,3,2,2,5.12,growing,0,vintage nurse costume | vintage nurse uniform
IMN000432,gift,profession,police officer,theme,funny,,police officer,,,funny,,,,,,582190,801666.75,1021143.5,0.0,0.0,0.0,2,2,1,5.1,emerging,0,funny cop gift | funny police gift
IMN000433,gift,recipient,dad,interest,gaming,dad,,,gaming,,,,,,,639909,639909.0,639909.0,0.0,0.0,0.0,1,1,1,5.09,emerging,0,gamer dad gift
IMN000434,apparel,recipient,girl,theme,faith,girl,,,,faith,,shirt,,,,601791,753607.0,889339.0,0.0,0.0,0.0,11,4,4,5.06,declining,0,just a girl who loves jesus hat | christian shirt for girls | girls christian shirt | faith over fear hoodie girls
IMN000435,apparel,profession,electrician,theme,funny,,electrician,,,funny,,shirt,,,,626965,752194.25,877423.5,0.0,0.0,0.0,2,1,2,4.9,growing,0,funny electrician shirt
IMN000436,decor,recipient,husband,,,husband,,,,,,poster,,,,653524,680161.75,715156.5,0.0,0.0,0.0,4,1,4,4.9,stable,1,fantastic mr fox poster
IMN000437,unknown,recipient,wife,interest,coffee,wife,,,coffee,,,mug,,,,620721,773391.5,822345.0,0.0,0.0,0.0,7,4,4,4.89,declining,0,mr and mrs coffee mug | wife coffee mug | coffee mug for wife | mr and mrs coffee mug set
IMN000438,gift,recipient,dad,interest,hunting,dad,,,hunting,,,,,,,543428,1066896.0,1135376.0,0.0,0.0,0.0,5,4,2,4.88,growing,0,hunting gift for dad | gift for dad hunting | dad hunting gift | hunting dad gift
IMN000439,unknown,recipient,mom,theme,funny,mom,,,,funny,,mug,,halloween,halloween,615380,806369.5,1014945.5,0.0,0.0,0.0,12,11,2,4.85,growing,1,funny candles for mom | mom jokes | funny mom socks | mom socks funny | funny mom halloween costumes | funny mom mug | funny mom candle | funny socks for mom | funny candle for mom | mom jokes book
IMN000440,unknown,recipient,husband,interest,hunting,husband,,,hunting,,,,,,,659130,703998.0,748866.0,0.0,0.0,0.0,2,1,2,4.8,growing,0,hello hunting season goodbye husband
IMN000441,unknown,pet,cat,theme,boho,,,cat,,boho,,,,,,655099,726275.5,793571.5,0.0,0.0,0.0,4,1,4,4.77,declining,0,boho cat tree
IMN000442,gift,recipient,dad,interest,soccer,dad,,,soccer,,,,,,,622746,830700.5,1038655.0,0.0,0.0,0.0,2,2,1,4.75,emerging,0,soccer dad gift | football dad gift
IMN000443,appreciation,recipient,boy,,,boy,,,,,,,,,,645652,771121.0,1039053.0,0.0,0.0,0.0,9,4,4,4.73,declining,2,baby boy thank you cards | baby shower thank you cards boy | thank you cards baby shower boy | thanks giving baby boy outfits
IMN000444,apparel,recipient,boy,theme,patriotic,boy,,,,patriotic,,shirt,,,,661311,728215.25,891600.0,0.0,0.0,0.0,6,5,2,4.73,declining,0,patriotic shirt for boys | boys patriotic shirt | boys american flag shirt | boys usa shirt | american flag shirt boys
IMN000445,unknown,recipient,grandpa,theme,funny,grandpa,,,,funny,,,,,,672539,696358.25,720177.5,0.0,0.0,0.0,2,2,1,4.73,emerging,0,grandpa jokes | grandpa jokes book
IMN000446,gift,profession,accountant,theme,funny,,accountant,,,funny,,,,,,681397,681397.0,681397.0,0.0,0.0,0.0,1,1,1,4.72,emerging,0,funny accountant gift
IMN000447,unknown,interest,gardening,theme,faith,,,,gardening,faith,,,,,,615206,875840.0,1084991.0,0.0,0.0,0.0,5,3,3,4.71,declining,0,christian garden flag | jesus is the reason for the season garden flag | christian garden flags for outside
IMN000448,memorial,pet,dog,interest,gardening,,,dog,gardening,,,,,,,682685,682685.0,682685.0,0.0,0.0,0.0,1,1,1,4.71,stable,0,dog memorial garden stones
IMN000449,unknown,recipient,girl,lifestyle,farm life,girl,,,,,farm life,,,,,642115,811800.0,824718.0,0.0,0.0,0.0,5,2,4,4.66,growing,0,pretty farm girl | pretty farm girl tallow
IMN000450,personalized,profession,teacher,,,,teacher,,,,,ornament,,,,656663,775942.0,962461.0,0.0,0.0,0.0,9,5,4,4.65,declining,0,personalized teacher stamp | personalized teacher ornament | personalized teacher notepad | teacher ornament personalized | personalized teacher lanyard
IMN000451,wedding,recipient,daughter,,,daughter,,,,,,,,,wedding,674247,740105.25,939849.5,0.0,0.0,0.0,6,4,2,4.62,declining,0,wedding card for son and daughter in law | wedding card for daughter | wedding card for daughter and son in law | daughter of the bride
IMN000452,graduation,pet,dog,,,,,dog,,,,,,,graduation,680558,728567.0,796824.5,0.0,0.0,0.0,8,2,4,4.61,declining,0,dog graduation cap and gown | dog graduation cap
IMN000453,unknown,recipient,girl,theme,retro,girl,,,,retro,,,,,,672612,757200.0,1119467.0,0.0,0.0,0.0,9,5,4,4.59,declining,0,70s outfits for girls | kids 70s outfits for girls | girls 70s outfit | groovy girls dolls | toddler 70s outfit girls
IMN000454,unknown,interest,coffee,theme,floral,,,,coffee,floral,,mug,,,,667606,772625.0,841184.0,0.0,0.0,0.0,5,3,3,4.58,growing,0,floral coffee mug | flower coffee mug | coffee floral skirt
IMN000455,apparel,pet,dog,theme,faith,,,dog,,faith,,sweatshirt,,,,696879,696879.0,696879.0,0.0,0.0,0.0,1,1,1,4.58,emerging,0,pet dogs love jesus be happy sweatshirt
IMN000456,unknown,interest,gardening,theme,american,,,,gardening,american,,,,,,662918,811955.0,960992.0,0.0,0.0,0.0,2,1,2,4.53,declining,0,american garden flag
IMN000457,christmas,recipient,husband,theme,funny,husband,,,,funny,,,,christmas,christmas,696879,736087.5,771616.0,0.0,0.0,0.0,4,4,1,4.49,emerging,0,christmas card husband funny | funny christmas card for husband | christmas card for husband funny | husband christmas card funny
IMN000458,unknown,pet,dog,interest,gardening,,,dog,gardening,,,,,,,671022,823046.0,975070.0,0.0,0.0,0.0,3,3,3,4.45,declining,0,dog garden flag | dog garden statue | garden fencing for dogs
IMN000459,apparel,interest,soccer,theme,patriotic,,,,soccer,patriotic,,shirt,,,,678793,804732.5,930672.0,0.0,0.0,0.0,2,1,2,4.44,growing,0,usa soccer shirt
IMN000460,apparel,profession,electrician,,,,electrician,,,,,shirt,,,,680096,816716.75,1169684.5,0.0,0.0,0.0,6,4,2,4.41,growing,1,electrician shirt | electrician shirt for men | lineman shirt for men | lineman shirt
IMN000461,apparel,recipient,boy,interest,gaming,boy,,,gaming,,,hoodie,,,,670125,849598.0,1029071.0,0.0,0.0,0.0,3,3,1,4.4,emerging,1,gamer hoodie for boys | gaming shirt for boys | gamer shirt for boys
IMN000462,gift,recipient,girl,lifestyle,cowgirl,girl,,,,,cowgirl,,,,,683834,814777.25,1020488.0,0.0,0.0,0.0,4,2,2,4.39,growing,0,western girl gift | cowgirl gift for girls
IMN000463,birthday,recipient,mom,theme,funny,mom,,,,funny,,,,,birthday,680989,866273.25,937671.0,0.0,0.0,0.0,12,5,4,4.3,declining,1,funny birthday card for mom | mom birthday card funny | funny mom birthday card | birthday card for mom funny | funny birthday cards for mom
IMN000464,birthday,pet,cat,theme,funny,,,cat,,funny,,,,,birthday,696346,824978.0,953610.0,0.0,0.0,0.0,3,1,3,4.29,declining,0,funny cat birthday card
IMN000465,sympathy,recipient,dad,,,dad,,,,,,,,,,717630,774183.75,809887.5,0.0,0.0,0.0,4,1,4,4.27,declining,2,sympathy card loss of father
IMN000466,gift,recipient,girl,theme,funny,girl,,,,funny,,,,,,700872,824134.0,950195.0,0.0,0.0,0.0,5,4,2,4.26,growing,0,funny gift for teen girls | funny gift for girls | funny girl gift | big girl panties funny gag gift
IMN000467,birthday,profession,teacher,,,,teacher,,,,,,,,birthday,720191,808938.5,897686.0,0.0,0.0,0.0,3,1,3,4.18,declining,0,teacher birthday card
IMN000468,gift,recipient,wife,theme,faith,wife,,,,faith,,,,,,746123,746123.0,746123.0,0.0,0.0,0.0,1,1,1,4.18,emerging,0,christian gift for wife
IMN000469,unknown,profession,teacher,theme,funny,,teacher,,,funny,,ornament,,halloween,halloween,663995,995158.75,1163056.0,0.0,0.0,0.0,10,8,4,4.16,growing,0,funny teacher pens | funny teacher socks | funny teacher stickers | funny teacher halloween costumes | funny teacher ornament | funny teacher costumes | funny teacher mug | teacher pens funny
IMN000470,apparel,interest,pickleball,theme,funny,,,,pickleball,funny,,shirt,,,,636519,1116840.0,1167852.0,0.0,0.0,0.0,5,3,3,4.14,growing,0,funny pickleball shirt | pickleball shirt for men funny | pickleball shirt women funny
IMN000471,birthday,recipient,boy,interest,soccer,boy,,,soccer,,,,,,birthday,733754,805851.5,877949.0,0.0,0.0,0.0,3,1,3,4.11,declining,1,football wrapping paper birthday boy
IMN000472,personalized,interest,pickleball,,,,,,pickleball,,,,,,,700872,911518.0,964964.0,0.0,0.0,0.0,7,4,4,4.09,growing,0,custom pickleball paddle | custom ping pong paddle | custom pickleball paddle cover | personalized ping pong paddle
IMN000473,unknown,recipient,wife,theme,patriotic,wife,,,,patriotic,,,,,,708725,884435.75,969930.0,0.0,0.0,0.0,4,1,4,4.09,stable,0,mrs america
IMN000474,unknown,recipient,girl,theme,vintage,girl,,,,vintage,,,,,,727702,840292.5,952883.0,0.0,0.0,0.0,3,1,3,4.07,declining,0,girls vintage dress
IMN000475,gift,profession,teacher,interest,yoga,,teacher,,yoga,,,,,,,761508,761508.0,761508.0,0.0,0.0,0.0,1,1,1,4.05,emerging,0,yoga teacher gift
IMN000476,matching,pet,cat,,,,,cat,,,,,,,,686420,985714.0,1265281.0,0.0,0.0,0.0,7,5,2,4.04,growing,0,matching cat and owner clothes | cat matching game | matching jelly cats | cat and owner matching | cat and owner matching pajamas
IMN000477,decor,recipient,girl,theme,boho,girl,,,,boho,,,,,,758487,786600.5,811199.0,0.0,0.0,0.0,7,2,4,4.01,declining,0,boho girls room decor | boho nursery decor for girl
IMN000478,decor,interest,yoga,,,,,,yoga,,,poster,,,,752151,806878.0,958216.5,0.0,0.0,0.0,12,5,4,4.0,stable,0,yoga decor | yoga poses poster | chair yoga poster | yoga room decor | yoga poster
IMN000479,gift,profession,chef,theme,funny,,chef,,,funny,,,,,,767816,767816.0,767816.0,0.0,0.0,0.0,1,1,1,4.0,emerging,0,funny chef gift
IMN000480,gift,profession,teacher,interest,reading,,teacher,,reading,,,,,,,777513,777513.0,777513.0,0.0,0.0,0.0,1,1,1,3.93,emerging,0,reading teacher gift
IMN000481,unknown,interest,soccer,theme,retro,,,,soccer,retro,,,,,,753693,859801.5,941272.0,0.0,0.0,0.0,4,1,4,3.88,growing,0,retro soccer jersey
IMN000482,gift,interest,camping,theme,funny,,,,camping,funny,,,,,,787273,787273.0,787273.0,0.0,0.0,0.0,1,1,1,3.85,emerging,0,funny camping gift
IMN000483,unknown,interest,soccer,theme,vintage,,,,soccer,vintage,,,,,,761508,880638.25,999768.5,0.0,0.0,0.0,2,1,2,3.8,growing,0,vintage football cards
IMN000484,decor,recipient,girl,interest,gaming,girl,,,gaming,,,,,,,780728,829130.0,922742.0,0.0,0.0,0.0,4,1,4,3.8,growing,0,gamer girl room decor
IMN000485,decor,interest,gardening,theme,funny,,,,gardening,funny,,,,,,761508,889367.25,1017226.5,0.0,0.0,0.0,2,2,1,3.78,emerging,0,funny garden decor | funny garden signs
IMN000486,gift,recipient,grandpa,interest,fishing,grandpa,,,fishing,,,,,,,753693,922052.75,1090412.5,0.0,0.0,0.0,2,2,1,3.76,emerging,0,grandpa fishing gift | fishing gift for grandpa
IMN000487,unknown,pet,dog,theme,american,,,dog,,american,,,,,,799235,799235.0,799235.0,0.0,0.0,0.0,1,1,1,3.76,emerging,0,american natural premium dog food
IMN000488,christmas,pet,cat,theme,retro,,,cat,,retro,,,,christmas,christmas,782340,861630.5,940921.0,0.0,0.0,0.0,3,2,2,3.72,growing,0,pete the cat 12 groovy days of christmas | pete the cat a very groovy christmas
IMN000489,gift,recipient,girl,lifestyle,farm life,girl,,,,,farm life,,,,,807972,807972.0,807972.0,0.0,0.0,0.0,1,1,1,3.7,emerging,0,farm girl gift
IMN000490,unknown,pet,dog,theme,boho,,,dog,,boho,,,,,,743903,991723.0,1251441.0,0.0,0.0,0.0,5,2,4,3.69,declining,0,boho dog bed | boho dog collar
IMN000491,memorial,recipient,daughter,,,daughter,,,,,,,,,,766218,921152.25,1039421.0,0.0,0.0,0.0,4,1,4,3.69,growing,0,memorial gift for loss of daughter
IMN000492,unknown,recipient,dog mom,,,dog mom,,,,,,,,,,813308,813308.0,813308.0,0.0,0.0,0.0,1,1,1,3.66,emerging,0,dog mama
IMN000493,birthday,interest,pickleball,,,,,,pickleball,,,,,,birthday,811800,855468.0,1002550.5,0.0,0.0,0.0,4,2,3,3.58,declining,0,pickleball birthday card | pickleball birthday decorations
IMN000494,unknown,recipient,wife,interest,hunting,wife,,,hunting,,,,,,,823823,823823.0,823823.0,0.0,0.0,0.0,1,1,1,3.58,stable,0,hunting wife s
IMN000495,personalized,recipient,mom,interest,soccer,mom,,,soccer,,,shirt,,,,823823,840233.0,856643.0,0.0,0.0,0.0,2,2,1,3.55,stable,0,personalized football mom shirt | custom football mom shirt
IMN000496,unknown,recipient,boy,interest,camping,boy,,,camping,,,,,,,826740,833142.0,981454.5,0.0,0.0,0.0,4,2,2,3.55,stable,0,boys camping gear | camper toys for boys
IMN000497,gift,recipient,dad,interest,gardening,dad,,,gardening,,,,,,,831499,831499.0,831499.0,0.0,0.0,0.0,1,1,1,3.53,emerging,0,gift for dad gardening
IMN000498,decor,profession,firefighter,,,,firefighter,,,,,,,,,773323,1006595.75,1031401.5,0.0,0.0,0.0,6,2,4,3.5,declining,0,firefighter party decorations | firefighter decor
IMN000499,christmas,recipient,girl,theme,american,girl,,,,american,,,,christmas,christmas,826740,888332.0,949924.0,0.0,0.0,0.0,2,1,2,3.44,declining,0,american girl doll christmas clothes
IMN000500,birthday,profession,firefighter,,,,firefighter,,,,,,,,birthday,841091,851209.25,867456.0,0.0,0.0,0.0,4,1,4,3.44,declining,0,firefighter birthday party decorations
IMN000501,apparel,recipient,girl,theme,funny,girl,,,,funny,,shirt,,,,840867,903658.0,993402.0,0.0,0.0,0.0,5,3,2,3.33,stable,0,funny shirt for girls | funny shirt for teen girls | funny girl shirt
IMN000502,christmas,recipient,boy,theme,funny,boy,,,,funny,,sweatshirt,,christmas,christmas,850522,886242.0,921962.0,0.0,0.0,0.0,2,2,1,3.32,emerging,0,boys funny christmas sweater | boys funny christmas shirt
IMN000503,retirement,interest,coffee,,,,,,coffee,,,mug,,,,835276,942150.0,1049024.0,0.0,0.0,0.0,3,2,2,3.29,growing,0,retirement coffee mug | retirement coffee mug for women
IMN000504,unknown,profession,chef,theme,vintage,,chef,,,vintage,,,,,,843593,930020.0,1016447.0,0.0,0.0,0.0,2,1,2,3.27,declining,0,vintage cook book stand
IMN000505,birthday,recipient,wife,theme,funny,wife,,,,funny,,,,,birthday,838602,951729.0,1032422.5,0.0,0.0,0.0,8,3,3,3.25,declining,0,funny birthday card for wife | funny birthday cards for wife | birthday card for wife funny
IMN000506,sympathy,recipient,husband,,,husband,,,,,,,,,,836136,979495.0,1010570.0,0.0,0.0,0.0,5,2,4,3.22,declining,1,sympathy card loss of husband | sympathy card for loss of husband
IMN000507,decor,interest,reading,lifestyle,book lover,,,,reading,,book lover,,,,,872670,886956.5,901243.0,0.0,0.0,0.0,3,1,3,3.21,growing,0,book lover decor
